Total rows: 2204
Tamil Nadu rows: 2194
Likely food businesses: 746

ALL FOOD BUSINESSES:
     0. Accent Hotels Pvt Ltd  |  Sipcot No 36 OMR, Chennai 600 090, Mob:9600747175.
  1778. SS Foods (C)  |  No:94,Pillaiyar Kovil Street,, Jafferkhanpet,Chennai-600083., Chennai- 600 083., Mob-9500097767.
  1780. SSS Premier Foods  |  No:31,Suburayan 1st Street,, Nammalwarpet,Chennai-600012.
  1783. SSV FOODS  |  NO 928/48, VOC NAGAR, TANDIARPET, CHENNAI 600 081., Ph; 9790988977
  1784. Standalone Brewery Pvt Ltd  |  No.89, Chamiers Road, R A Puram, Chennai - 600 028, Ph No; 9566511720
  1788. ST Hotel Park Lane  |  3/57, Veteran Lane, Pallavaram, Chennai - 600 043, Mob 73585 00999
  1789. Stoke Restaurants India LLP  |  No 40 Bazullah Road, M.T. Rajan's Properties, T.Nagar Chennai 600 017, Ph 9094965512
  1790. Stone Plate Restaurant  |  213/71 Shop No C1D, OMR Food Street, Thoraipakkam, Opp to (AKDR Tower) Chennai 600 097, Mob 99520 49885
  1793. Studio Cafe  |  51/C, sabari nagar extension,, Mugalivakkam, Chennai-600125, Mob:9566230432
  1798. SUDHARSHAN FOODS  |  NO 5 S NO 212/1, ABJ GARDEN, BHARATHI STREET,, VALLALAR NAGAR, RAJAS GARDEN,, VANAGARAM, CHENNAI-600077, Tel-4435605428
  1799. Sufra Foods Abd Beverages  |  No:78/4,Perambur High Road,, IFT Lane,Jamalia,, Chennai-600012.
  1805. Sukkubhai Foods Private Limited  |  No:333,M.K.N.Road,Alandur,, Chennai-600016., Mob:044-22330444,0666,0888.
  1807. Sumac Kitchen Llp  |  No:17A,6th Main Road,, Raja Annamalai Puram,, Chennai-600028, Mob:9003114800.
  1815. Super Foodis Private Limited  |  Geetham Veg Restaurant, No:23/35,10th Avenue,ASHOK NAGAR,, Chennai, Tamil Nadu, 600083, Ph: 63793 32887, 89399 97202
  1817. Superstar Pizza  |  New No:20,Old No:9,5th Avenue,, Besant Nagar Beach,, Chennai-600090., Mob:9894354867., ( Delivery at Ttk Road,Alwarpet )
  1818. Super Star Pizza Anna Nagar  |  No:173, 5th Ave,, Z Block, Anna Nagar, Chennai - 600040, Mob No : 9994561398
  1819. Super Star Pizza  ( Egmore )  |  No :123, Dugar  Tower,, Rukmani Lakshmipathi Rd(Marshalls Road), Below Bank of Baroda  Regional Office,, Chennai Rural, 
  1820. Super & Super Recreation Club  |  27, Beach Road,, Neelangarai, Chennai,, Tamil Nadu, 600115, Ph:9884199909
  1826. Surya Cook House  |  No 8 Aathi Naidu Street, Villivakkam, Chennai 600 049
  1827. Surya Food Court  |  No-97, Sivanandha Nagar,, Vanagaram Main Road,, Ambattur,, Chennai - 600 053., Mob: 7358943705
  1828. SUSHI BASKET  |  No 295 1st Floor, Nehru Street, Thirumangalam, Anna Nagar West, Chennai 600 040, Mob. 99496 51110
  1829. Suswaad Sweets and Savouries (P) Ltd  |  3/2 Venkataram Street, T.Nagar, Chennai, 9940064680
  1830. Suvihar Elite Foods  |  The Bistrograph, New No:13,Old No:7,10th Cross Street,, Shastri Nagar,Adyar,, Chennai-600020., Mob:7305992096, 730594642
  1831. S.V FOOD MILLS  |  1739, 18TH MAIN ROAD,, ANNA NAGAR WEST,, CHENNAI-600040, Mob:9597822333
  1834. Swasansus Foods LLP  |  NO 2B, DOOR NO AC-5, 2ND FLOOR, 2ND, AVENUE, ANNA NAGAR,, CHENNAI- 600040, MOb-95001 29111
  1837. Sweet Talk Gelato Cafe  |  New No 42, Old No53, Teachers Colony, Venkata Rathinam Nagar, Adyar, Chennai 600 020, Mob: 98408 34630
  1842. TAG-DINE  |  No. 65/1, 15th Street, Ashok Nagar,, Chennai, Tamil Nadu,
  1844. Taj Fisherman''s Cove Resort & Spa (N)  |  Covelong Beach, Chennai - 603 112
  1845. Taj GVK Hotels & Resorts Ltd  |  (Taj Mount Road), No,2,Club House Road,, Chennai- 600 002
  1846. Taj Madras Flight Kitchen Private Limited (Old)  |  No, 6,Officers Lines, # 272,G.S.T. Road,, Pallavaram, Chennai -600 043
  1847. Taj Sats Air Catering Limited  |  No:6,Officers Lines,, 272,G.S.T Road,, Pallvaram,Chennai-600043.
  1848. TAK FOODS  |  ( Tea Villa Cafe ), Old Door No 52/2, New No 40/2, Thirumalai Pillai Road, T Nagar Chennai 600 017, Mr. Anjani Kumar Sin
  1849. Tamarai Hotels Private Limited  |  Old No.7, New No.13, First Crescent Road, Gandhi Nagar, Adyar, Chennai - 600 020, Sakthivel No: 8754490350
  1854. Tangy Pizza  |  No 6 Mangala Lakshmi Nagar, Madhandapuram  , Porur, Chennai  - 600 125
  1855. Tanias Foods  |  No 4 Madha Nagar, Moulivakkam, Porur Chennai 600 125
  1856. Tanisha Foods  |  No:07,7th Cross Street,, Shenoy Nagar,Chennai-600030., Mob:9790750555.
  1865. Taste of North By Neelam's Kitchen  |  No 5B, No. 5B Part,, Evp Rajeshwari Avenu,, Mathananthapuram,, Chennai 600 125., Mob-70103 77395
  1868. Tasty Joys - DD Foods  |  Ground Floor, 326/1,, Ramakrishna Nagar Main Road,, RKC Mahal, Porur,, Chennai - 600116, ( Dhivya AGency ), 97107 77500
  1869. Tasty Pizza  |  3/3, Valluar Salai, Ramapuram, Chennai-600 089, Mob No: 9884871146, 9940158913
  1870. Teabon Foods  |  No:191/A,2nd Floor,, Avadi Road,Chennai-600077., Mob: 86681 82692
  1878. Thai Food House LLP  |  215/131, St. Mary's Road, Alwarpet, Chennai - 600 018, Contact : 04442334300
  1879. Thalappakatti Hotels Private Limited ( M )  |  Mundiyampakkam Central Kitchen, 71 Door No 5, Trichy-Chennai Highway,, Mundiyampakkam Cross Road, Situated at Jeevan Par
  1880. Thalappakatti Hotels Pvt Ltd  |  No. 5/10 - 7E, Seven Wells Road,, St.Thomas Mount,, Chennai - 600 016, PhNo:  9600080955 A/c No: 8056013302
  1890. The Beach Club  |  Plot No.1 and 2 New No.2/59a, Vgp 1st Main Road, Chennai - 600 119., Mob: 9080333899
  1891. The Black Tie Foods  |  New 18, Old 72 , Jermiah Road, Vepery  Chennai- 600 021, Mob No.9551771565
  1892. The Brews Brothers  |  NO: 3, Krishnaswamy Street,, North Usman Road, T.Nagar,, Chennai - 600017, Mob- 8778187767.
  1893. The Brews Brothers ( P )  |  No:D4,MGR Salai,Palavakkam,, Chennai-600041., Mob:9710030809
  1894. The Brews Brothers ( Ty )  |  No:6/11,Kasturi Ranga Street,, Chennai-600018., Mob:8056141984
  1908. The Empire Cakes  |  No 38/1, 1st Cross Street,, Tambaram bus stand, Tambaram West,, Chennai 600045, Contact No : 73055 93256
  1912. THE ENTRANCE CAFE  |  ( Upstream Sports Centre Private Limited), No.18/63, Taylors Road,, Chennai 600 010., Mob: 91500 47764
  1914. THE FOOD CRAFT  |  13B Senthamil Nagar, 2nd Street Ramapuram, Chennai 600 089, Mob 86678 70335
  1915. The Foodie Club  |  No:189,Mount Ponammali High Road,, Sabari Nagar,Ramapuram,, Chennai-600089.
  1916. The Food Services Company  |  New No:2,Old No:15,, North Gopalapuram,1st Street,, Gopalapuram,Chennai-600086.
  1917. The Food Source  |  Old No.10, New No.19,, Neelakandan Street,, Choolaimedu, Chennai -600 094
  1918. The Fresh Basket  |  No:33,Rutland Gate,, Shafee Main Road,, Thousand Lights,Nungambakkam,, Chennai-600006., Mob:9884451759
  1920. The Fution Food  |  No:163/2A,Flat No:2.19,, Dr Nagar,200 Feet Ring Road,, Korattur,Chennai-600080., Mob:9360283372.
  1922. The Good Life Eatery  |  No:45,CP Ramswamy Street,, Abhirampuram,Chennai-600018., Mob:9600196328
  1923. The Health Shoppe  |  67, Sayee Enclave,, Old GST Road,, Karunanidhi Nagar Peerkankaranai, Chennai 600063, Mob- 81 220 418 16
  1924. The Hide out bistro  |  101 D block 6th street, Anna nagar east, Chennai - 102, Contact - 7401833110
  1925. The Hot Kitchen ECR  |  Plot No : 78-79,, Injambakkam Village, ECR, Chennai - 600115, Mob No : 9840333336
  1927. The Humble Fork Food  |  No 607 tr Sundaram ave Mount Road, Chennai-600006, Mob-98410 59501
  1929. The Indian  Hotels Company Ltd  |  (Vivanta  By Taj Connemara), Binny Road,, Chennai -600 002., Mob: 9841553855, Name: Rajasekar
  1930. THE IRIS HOTEL  |  No 2 Dr. Thomas Road, Opposite To GRT Grand Hotels, JJ Nagar T Nagar, Chennai 600 017, Mob 96001 08786, Mr Baskaran
  1932. The Living Room Recreation Club-Chennai  |  (Victuals Ventures llp), Old Door No 27&28, New No 59&61,, First Avenue Indra Nagar,, Adyar,, Chennai - 600 020., Mob: 9
  1934. The Madras Hotel  |  3/130 Rivers Bridge Road, Dr Ambedkar Nagar, Manapakkam, Chennai 600 125, Mob 81900 00016
  1940. The Milestones Club  |  No 1 Malaviya Avenue, LB Road Opp HDFC Bank, Thiruvanmuyur, Chennai 600 041., Mob 99947 48841
  1941. The Minor Foods Group India  |  No,T-53/B, 4th Main Road,, Besant Nagar,, Chennai-600 020
  1946. The Presidency Club  |  Fairlawns,, No:51,Ethiraj Salai,Egmore,, Chennai-600008., Mob:9445692573.
  1947. The Prestige Club  |  No 6 First Floor, Indra Nagar, Arcot Road, Valasaravakkam, Chennai 600 087., Mob 98840 99913
  1948. The Rainbow Cakes  |  12, Barathi nagar, Theradi street,, Tiruverkadu, Chennai,, Tiruvallur,, ph:79041 82447
  1953. The Rock Club(M)  |  No:113;114,P.S.Sivaswamy Salai,, Mylapore,Chennai-600004., TEL:044-2499 6601, :044-2454 3314
  1954. The Rock Club ( Omr )  |  No 4 301 Old Mahabalipuram Rd,, Kottivakkam, Chennai, Tamilnadu 600 096, Land Mark Next to Aitken Spence, Mob 96772 1036
  1959. The Skyview Restaurant  |  22, Ambattur Redhill Main Road,, Pudur,, Chennai-600053
  1960. The Smith's Cafe and Bakery  |  Ground Floor, No. 10/3, The Smith' S, Cafe and Bakery, Balaji Nagar, 2nd Cross Street, Kolathur Chennai, Ph:98841 65771
  1963. The Summer House Eatery  |  5 B, Ramachandra Avenue, Seethammal Colony, Alwarpet, Chennai - 600 018, Tel : 9840299932, 73582 92753
  1965. The Tambourine Multi Cuisine Restaurant  |  No 1 Semmozhi Street, J Nagar East Coast Road, Chennai 600 119., Mob 99628 29227
  1969. Thief Hotels Resorts Private Limited  |  No:50/150,DR MGR Salai,, Kodambakkam High Road,, Nungambakkam,Chennai-600034., Mob:9962298392.
  1975. THULIR FOODS  |  No.3/103, Mugalivakkam Main Rd,, Madanandapuram,, Chennai - 600 125., Mob: 9361898016
  1977. Tiam Foods Private Limited  |  No:12/18,Arunachalam Road,, Kotturpuram,Chennai-600085., Mob: 99400 13134 Babu.
  1982. Tina Foods  |  192, Balambigai Nagar, Rathna Complex, Ramapuram, Chennai - 600 089, Mob No:9382073555
  1983. Tiny Dot Foods  |  No:23/8,Kavari Street,, Athipet,Chennai-600058., Mob:8056100718.
  1988. T Nagar Lucky Sports Club  |  No:6&7,200 feet road, Mcn nagar, Thoraipakkam, Chennai 600 097, Mob 9444665646, Name: Mashe
  1991. Tomoz Pizza  |  #5, Red Hills Road,, Ambattur,Chennai - 600053., Mob- 91767 88100
  1994. TOSCANO RESTAURANT  |  ( Red Apple Kitchen Consultancy Pvt Ltd ), 11 Khader Nawaz Khan Road, Nungambakkam, Chennai 600 006., Mob 09007228108, M
  1995. Toss N Toast Foods Private Limited  |  Plot No 3A & 3B 442/1A & 1B (Part), Ekkamabaram Naicker Industrial Estate, Alapakkam, Chennai 600 116., Mob: 9500034401
  1998. Tovo Infused Grill Chicken  |  No:46/121,Dr.Radhakrishnan Street,, Mylapore,Chennai-600004.
  2000. Towers Club  |  W Block Towers Club,, 3rd Main Road,, Chennai-600040.
  2002. Travancore Restaurant  |  1st Floor,No:1/362,, Rajiv Gandhi Salai,Padur,, Kelambakkam,Chennai-603103., Mob:8589829452
  2003. Travel Food Services Chennai Private Limited Old  |  Chennai International Airport,, Chennai - 600 027, PH: 89398 20046, Store 044 22566144
  2004. Travel Food Services Limited  |  No:1/140,Officers Lane,, Pallavaram,Chennai-600043., Mob:9445715223
  2005. Travel Food Services Private Limited Old  |  No:1/140,Officers Lane,, Pallavaram,Chennai-600043., Mob:9445715223
  2009. TRIO GOURMET RESTAURANTS LLP  |  Door No 9, Khadar Nawaskhan Road,, Chennai-600006, Mob-98841 91119
  2013. True Food  |  No.1, SRIHER DU Campus,, Ramachandra Nagar,, Porur, Chennai - 600116, MOB:9123530548, 74485 60374
  2023. Tuscana Kryptos Restaurants Private Limited  |  150, Royapettah High Road, Chennai - 600 014
  2024. Tuscana Restaurants  |  ( Unit of Tuscana Restaurants ), No:19,Wallace Garden,3rd Street,, Nungambakkam,, Chennai-600006., Mob:9962524244.
  2029. Twenty One Foods  |  Plot No 995 Ja New No 170, 2nd Avenue Anna Nagar, Chennai 600 040, Mob 9840955337, 9884000306
  2031. Twisty Tails Restaurant  |  No 1 Anandha Road, Alwarpet, Chennai 600 018., Mob 6374210383
  2037. Uncle Sam's Kitchen  |  #5, Varadarajapuram 1st Street, (Near Oil Mill Bus Stop), Pallikkaranai, Chennai - 600 100, 04445575758, Ph.9789090307, 
  2042. Unity Club  |  Door No.2/107, 2nd Floor,, VJ Towers, Mount, Poonamalee Main Road, Kattupakkam,, Chennai- 600056, Tiruvallur
  2043. Universal Foods  |  No 321, Dhosi Garden,, Arcot Road, Vadapalani,, Chennai-600026
  2045. Urawok  |  No:99/2B2,OMR Road,, Kazhipathur,, Chennai-603103.
  2047. Urban Spice Restaurant  |  AG-64, 1st Floor,, River View Colony., Shanthi Colony. Anna Nagar, Chennai-600 040, Mob:9840029293
  2048. V7 Hotel Private Limited  |  3/191,Mount Poonamalee Road,, Thelilyar Agaram Post,, Porur Chennai - 600 116, Pur : 9003651777
  2051. Vaikarai Foods Pvt Ltd  |  No. 687/1, Perumalagaram,, Thiriverkadu, Chennai 600 077., Mob: 9840550828
  2057. VARALAKSHMI FOODS  |  Plot No.59, 3rd Cross Street,, Devaraj Avenue,, Thuraipakkam,, Chennai 600 097, Mob: 98412 95543
  2060. Vasanta Bhavan Hotels India (P) Ltd  |  Developed Plot  South Phase No.34, Guindy Industrial Estate, Chennai-600032, Mob:9566194881
  2061. Vasanta Bhavan Hotels India Private Limited  |  Developed Plot  South Phase No.34, Guindy Industrial Estate, Chennai
  2073. Velour Foods Private Limited  |  72/6 154, Rangarajapuram Main Road,, Vasanth Apartment,, Kodambakkam,, Chennai - 600 024., Mob: 99433 75590, Name: Manik
  2076. Vengatesh Snacks Bar  |  No:35,200 Feet Rediai Road,, Vels Colleage,, Old Pallavaram,, Chennai-600117., Mob:8531052638
  2079. Venkateswara Foods  |  No:161,Subhashree Nagar,, 4th Cross Street,, Mugalivakkam,Chennai-600125., Mob:9282405600.
  2084. VENUSTA HOTELS  |  First Floor, 5/233,, Vallalar Illam,, Sitaraman Avenue,, 7th Street, VGP Universal Kingdom,, Injambakkam,, Chennai - 600
  2086. Vermillion Juice Snacks  |  No:4,Kottivakkam,, OMR Road,Chennai-600041.
  2087. VETRI FOODS  |  No. 34, Sri Lakshmi Nagar,, 1 st Street Anna Salai,, Jalladianpet,, Medavakkam,, Chennai 600 100., Mob: 7339258489
  2088. Vetri Foods NEW  |  No 603, Mig Tnhb Colony, CHENNAI-600126, Chengalpattu, Mob-9500120316, 8124228524
  2089. VETTRI CAFETERIA  |  Grand Southern Trunk Road, (VETTRI THEATRE), Reserve Bank Colony, Chromepet, Chennai 600 044, Mr.Arivanandham, 95001 771
  2092. V.G.P Goldenbeach Resort Ltd  |  No 5/159 ECR Road, Injambakkam, Chennai 600 115., Mob 9384825777
  2096. Vibhas Foods  |  Door  No. 11 Shree Bashyam No. 96, Royapetta High Road, Chennai - 600 004, Mob No. 9962243139
  2098. Victory Foods  |  Plot No.5, Door No. 31  Dr  Seethapathy Nagar Extn, 3rd Cross Street , Velacherry, Chennai - 600 042, Mob No. 9445757333
  2099. Victory Frozen Foods  |  Plot No. 199 A&B, 3rd Cross Road,, 200 Feet Radial Rd, Ram Nagar South,, Pallikaranai, Chennai,, Tamil Nadu 600100, Land
  2100. Victra Yughan Frozen Foods  |  241 (25/A), Velachery Main Road,, Velachery, Chennai,, Tamil Nadu, 600042, ph:99628 12344., Sendhil Raja
  2102. Vidhya Foods  |  No:7,GST Road,, Pallavaram,Chennai-600043., Mob:7598915527.
  2103. Vidura Snacks Private Limited  |  No.47,B, Valaja Street,, Pattur,Chennai-602102, Tel-044 - 2474 4043, 94452 30781
  2108. VILLAGE 2 CITY FAMILY MART  |  2 ST 11, Gangai Kondam Mada Street,, Thirumazhisai, Chennai, Tiruvallur,, Chennai-600124, Mob:9600004376
  2109. Vimora Food And Beverage India Pvt Ltd  |  First Floor No 10/11, 1st Cross Street, Besant Nagar, Chennai 600 090, Mob 86675 84109, Name: Monish Raj
  2116. Visakhaa Food World  |  Mayajaal Food Court, No:34/1,East Coast Road,, Kanathurreddykuppam,, Chennai-603112., Mob: 8341983188
  2119. Vision Foods  |  R.K.Salai, Citi Centre, Mylapore, Chennai-600 004, 9944918267
  2121. VIVAAN FOODS  |  No:51,Kasturi Rangan Road,, Teynampet,, ( Opp to Russian Cultural Center ), Chennai 600 018., Mob: 9550089564.
  2122. Vivanta by Taj - Fisherman's Cove, Chennai  |  Covelong Beach, Chennai - 603 112
  2126. Vkr Foods  |  No. 23, Jublife Road,, Ganesh Nagar,, Chettipuniyam,, Singaperumal Koil,, Chennai -603204., Ph: 883871 7875
  2127. V Meet Multi Cuisine Restaurant  |  No:31,G.S.T.Road,, Nandivaram,Guduvancheri,, Chennai-603211.
  2128. V MEET RESTRO BAR 
  |  No:3rd Floor, Grand Southern Trunk Rd,, Opp to VGP Ground, Urapakkam, Chennai-603210, Mob:9940086957

  2130. VMS Food And Beverages Services Pvt Ltd  |  No. 80 Tiny Sector Industrial Estate, Ekkaduthangal , Chennai - 600 032, Mob No. 91764 42245
  2131. VMS FOOD & BEVERAGES SERVICES PVT LTD  |  80 TINY SECTOR INDUSTRIAL ESTATE, EKKATUTHANGAL, GUINDY, CHENNAI 600 032, Mob No. 9543215329
  2135. Volo Club  |  Asvah 24, No.24,Beach Road,, Kapaleeshwar Nagar,, Neelankarai,, Chennai-600041, Mob-86102 25381, 8939425515
  2138. V.S.Hotel (Unit Hotel Grand Palace)  |  No:257,GST Road,, Chrompet,Chennai-600044., Mob:8778786918.
  2143. Vui Publishing Limited  |  Kanathur, Chennai 603 112, Mob-9500888986, 9003096778
  2145. V.U.snacks  & chats  |  No 466,poonamallee high road,, arumbakkam,, Chennai-600106, Mob:9710731960
  2146. VVA Hotels Pvt Ltd  |  (Radisson Blu Egmore), No 2 Ethiraj Salai, Commander in Chief Road Egmore, Chennai 600 008, Ph:7299006111 ., Ph:72990425
  2149. VV Foodes  |  No:100,Venkatachalam Street,, Mylapore,Chennai-600004., Mob:9789993003.
  2151. VVT Hotels Private Limited  |  142 Old Mahabalipuram Rd, Thoraipakkam, Chennai 600 097, Contact No. 044 45644444 / 30405555
  2153. Wake Cup India Foods Pvt Ltd  |  A98 HIGI Nolambur, Mogappair West, Chennai - 600 037
  2156. WELSELL FOODS  |  NO.6, Vinoba Street, Durga Nagar,, Sanatorium, Chennai - 600 047, Mob- 999 441 27 07
  2158. Wok Hospitality  |  2nd Floor, 5/391,, OMR Main Road,, Thoraipakkam,, Chennai - 600097, (Near Formule 1 Hotel)_x000D_
, Mob-9920-874520
  2159. Wok Monk Restaurant  |  2nd Floor, Ravilla tower,, No: W117,Third Avenue,, Anna nagar,Chennai- 40, Mob-97911 80902
  2161. Wonder Wharf Foods Llp  |  No : 171/1,, Nehru Street, Karappakkam,, Chennai - 600097, Mob No : 97896 05555
  2163. WOW Momo Foods Pvt Ltd  |  No. 324 Reshma Apartment, MKN Road, Alandur, Chennai 600 016, MOB. 75960 85825
  2164. Wrapsody Foods Pvt Ltd  |  Plot No 2 Gentle Tides, Injambakkam, East Coast Road, Next to VGP Gloden Beach, Chennai 600 115, Mob 99004 57794,
  2166. Yaa Mohaideen Cheicken & Mutton Briyani Centre  |  No.4/15, Great Southern Trunk Road, Near Olympia Apartments, Pallavaram, Chennai 600 043, Mob:9003478575, Delivery @ kit
  2169. Yakebab Restaurant  |  1St Main Road,, G Block, Anna Nagar East, Chennai - 600102, Mob No : 7736035368
  2170. Yaki Foods  |  No:42A,Geetanjali Illam,, Pillayar Koil Street,Velacherry,, Chennai-600042., Mob:9176912344.
  2174. Yowan Food And Beverages Private Limited  |  ( URBAN DESI HOUSE ), 1/343,1 Main Road, Sri Sai Nagar,200ft Road, Thoraipakkam, Chennai 600 097., Mob 9600135290, Mr. S
  2176. Yumcha Restaurant  |  Unit Of Sinful Something, Ld No 3, New No 34, Plot No 23 Co Operative  Colony, Alwarpet Chennai 600 018, Ph 89393 04633
  2179. Yum Scrum Foods Private Limited  |  No.77, Na, First Main Road,, Gandhi Nagar, Adyar, chennai - 600020, Ph: 82480 81209
  2180. ZABEEL MULTI CUISINE RESTAURANT  |  OLD NO 50, NEW NO 72, PATTA NO 616,, PERUMAL KOIL STREET, Iyappanthangal,, Chennai, Tiruvallur, Tamil Nadu, 600056, MOB:
  2184. Zam Zam Catering  |  No:34/341,T.T.K Anna Salai,, Royapettah,Chennai-600014., Mob:9840161431.
  2185. Z and M Foods  |  Plot No:1633,H54,13th Main Road,, Anna Nagar,Chennai-600040., MOB: 9566183482.
  2186. Zea Gourmet Foods  |  7 PCM Colony,, ST. Thomas Mount,, Chennai 600 091, No: 90806 32482, ( Delivery At, Kandanchavadi  Toll Gate)
  2188. Zenith Retailing Cafe  |  Plot No:3,Madipakkam Main Road,, Velachery,Chennai-600091., Tel 044 43594826 43564826
  2189. Zing Wing Restaurant.  |  No.24,1st Flour,, MG,Road, Pattabiram,, Chennai-600072, Tel-044 2685 1093
  2190. Ziss Foods And Beverages LLP  |  No.14, Rajarathinam Street, Kilpauk Garden Road, Kilpauk, Chennai 600 010., 7338859153, Tel No: 044 42633059
  2191. Z M Foods  |  Plot No 1633, Door No : 54 H Block, 13 Main Road, Annanagar West, Chennai 600 040, Ph 95661 83481
  2192. Zodiac Recreation Club  |  4 Kasi Estate,, Pillayar Koil Street,, Jafferkhanpet,, Ashok Nagar,, Chennai - 600 083., Mob: 9840090199
  2195. Zonkk International Foods  |  No:4/783A,Selvakumar Avenue,, Medavakkam Main Road,, Medavakkam,, Chennai-600100., Mob:9751481466.
  2196. ZΓÇÖs kitchen  |  (Haleema), 20/42,melpadi Muthu st,, Nungambakkam, Chennai-600034, mob:98847 66628
  2198. Balaji Food Industry  |  No:35/2,Spartan Avenue Cross Street,, Mogappair East,Chennai-600037., Mob:9884480428
  2202. Sri Sairam Foods  |  No.21/1,Kellys Road,Opposite to BSNL Exchange,, Next To Enchanting Elves,, Kilpauk, Chennai - 10., Ph: +91-44-4313 2104;
  2203. Vaibhav Foods  |  No:42A,Geetanjali Illam,, Pillayar Koil Street,Velachery,, Chennai-600042., 9962812344 / 9962723444


Total food businesses to process: 746
